Feature ID	Taxon	Confidence
5a9dcc38cea4420b0e5319fbe113a160	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Acetobacter	0.9996852427710659
046163eec502296962f7e7f316a4b7c8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_E_647464	0.9667441689601486
8453b673dfb33657cf8c3cf617b1784c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Dysgonomonas	0.9999866902246826
ed4b4193d2853358715e6966c5f1ba83	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Tissierellaceae; g__Tissierella_B_224124	0.7526355273270323
80dcb1414e54efd470fd30a0de620cbc	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_D_310495; f__Amphibacillaceae; g__Amphibacillus_B_287853; s__Amphibacillus_B_287853 indicireducens	0.7413596531149704
e07a23c20df25490ad9ade27b0aea8fc	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus_H_360604	0.915719803727468
5e1d2ecc3f6d7d7d38b5b4064e097ea8	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus_A	0.8460255201057559
0ec560dddb8926df6e8219674207cde2	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales_993521; f__Fusobacteriaceae_993521; g__Fusobacterium_A; s__Fusobacterium_A varium	0.8224567854907782
40d11978373f4c76fc67e3d92a3a7c6c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Dysgonomonas; s__	0.8963455459253068
106e6b17a6a866f059edb6046bdfd2ed	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus_B	0.8155574184963393
aa3c9732b4c7aff42fbb7e51c557a03e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595422; f__Burkholderiaceae_A_595422; g__Achromobacter; s__Achromobacter denitrificans_593100	0.8251909864744729
0a6d653c223867b0a15b535c2ad175b2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522	0.9999993845983575
afde7b9ef12f53bdb5cc34e0e9637a07	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_A; f__Planococcaceae	0.9999898410300017
a0d51ed57f49a0f02e83d35c1059a28f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501396; f__Rhizobiaceae_A_499470; g__Pseudochrobactrum	0.9654310730977593
18a9028dff6d3759193ec26771449c1c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Klebsiella_724518	0.8847220923956388
9d0a81badaac6948b48b2a7f6e149c3e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Acetobacter	0.996007111785699
e744bbf9d513f53f0b8bed48ab0c8c3c	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus_H_360604	0.7164535487973109
7e629d0e7fe44c573fc52ac0633d5a05	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_T; s__Clostridium_T butyricum	0.8719765826510776
3278b7ed8d41deffcd59cfe52d99d020	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Weeksellaceae; g__Empedobacter_790330; s__Empedobacter brevis	0.9795655947055254
77b4e43c8fbdcb9f924977304c52db3d	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Anaerosporobacter	0.9963219671545225
505883e37450a9ebd71d96b2715cc175	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Wohlfahrtiimonadaceae; g__Ignatzschineria; s__	0.9321789332965468
c1d20e2d5c917d241a8ff627b112e5e4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Dysgonomonas; s__Dysgonomonas macrotermitis	0.9901726314034446
9deb2e45c4a00dadd010f3ca5253696d	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Enterococcaceae	0.9142313027591114
1d672dabeebed8375e444556c69b37fe	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A	0.9999999419808466
3dcd342d7a70a470065385a3648706da	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Vagococcaceae; g__Vagococcus_B; s__Vagococcus_B fluvialis	0.7753960193959432
ee8060367cfa0f67f3693da06761e69c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Wohlfahrtiimonadaceae; g__Ignatzschineria; s__	0.8911248674609995
48f6ce69b58d39edbfc73457d4abe2cb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_E; s__Bacteroides_E coprosuis	0.999999966367597
820bc0b04bf3fe1f7ff006d29138f3c2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Klebsiella_724518	0.8116635993215388
143ff21ad6aaff37be2dd2af2c1727a7	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Leuconostoc_B	0.9999961652073854
6860f047057966e0a19f4afba34d2ce9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A	0.9999999530708479
bb37db43a4cba4e7297f7ea91a9c16c9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Klebsiella_724518	0.8603518874091758
1c702496371c570b703a05e424eca656	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Levilactobacillus; s__Levilactobacillus brevis	0.7544774606382181
8dd7260fcee3b9591afe8c0ea257a12b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595422; f__Burkholderiaceae_A_595422; g__Paenalcaligenes; s__Paenalcaligenes suwonensis	0.8043950648425071
652ed63246b0ac4d7a21a22209c6ef33	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__Sphingobacterium thalpophilum	0.9379750472709729
dc65899784895779308c6d9902733bdb	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501396; f__Rhizobiaceae_A_499470; g__Paenochrobactrum	0.9509834123602587
69e793e764392a6df0e611df52172759	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium	0.9999999555115611
1953dbdc1da32b4896efee7030e49a1b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium	0.9999897569672865
024a60964d6ef335f70caa3b7a3cfb7b	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_A; f__Planococcaceae; g__Lysinibacillus_304693	0.9068265513684417
1f5ad3370cae8fbd0ec8699f1aeb08ce	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Anaerocolumna	0.9955443259003136
862cfb3fb5f07d513d637d2f1bf081c2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A	0.9799046175945032
44d01d343b3b9ecd3bcf7fa288d32ee9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Dysgonomonas; s__	0.9944563906556559
857d83847f9fef708f82e9276ac22869	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae_367444; g__Paenibacillus_C; s__Paenibacillus_C pinisoli	0.9770212598677059
7bdd738283e9531f34b73473a32e4868	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium_A_184689; s__Lachnoclostridium_A_184689 sp900078195	0.9891355960770277
92f76dc1f1a3872d2b490881704f9624	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus; s__Pediococcus pentosaceus	0.934751901799864
679e5220043a5b2a3ac1cb14545fb2d6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__Sphingobacterium thalpophilum	0.9159741433971696
139a2b2ac5f0aaf1dda0065439a9c6d7	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium	0.9999900364374683
4f9820b9edf4198acae3af4c3ae6446e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Flavobacterium	0.9994267192506401
0d484f7b8a569ae5e32ff7dca8405782	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Providencia_A_732258	0.7927899504048195
0466b78276c212e42ca65438d2bb97fb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Flavobacterium; s__Myroides odoratus	0.7805253053740386
4b8aff44866610dd5eb0dad2f88d6046	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_E; s__Bacteroides_E coprosuis	0.9999998913065783
c8e3cc6804adcca1edc44bd1530962ee	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_T	0.9998596211671762
2f4a2b08eec8d8d5f66dc0d20552881f	d__Bacteria	0.9999999999999774
543da44da370f1ccd33d74e82382f1f7	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_T	0.9999483198694107
af85e282d3c58a9405e505471942cdfe	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Dysgonomonas	0.999389552442314
b501c22db35e970a10f94052c854fba1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_302584; f__Bacillaceae_C; g__Lederbergia_302195; s__Lederbergia graminis	0.9955512798498188
10158111fb2f99d8e3fb017b64755a33	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Dysgonomonas; s__	0.8020300382951413
ffae09018348325d4c89ffab18e7b723	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_E; s__Bacteroides_E coprosuis	0.9999999416631357
82b85263c8200115da4f1de56abc17b8	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lacticaseibacillus	0.9999827861579715
9eca75c3031aceee2ff22b950d95ba2b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__Sphingobacterium nematocida	0.9019113739448369
4992922fd673412c12972263df288bfa	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lacrimispora	0.9845540303104866
153c1b63d5fe59eecc5b3eedf7b10261	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae_367444; g__Paenibacillus_C; s__Paenibacillus_C camelliae	0.9389621393424686
89444e6aab6c285a1a5450709f36c2e4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_660879; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter gerneri	0.9913982186107155
963884b448fee724c7108e14c8b63cf1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Sedimentibacteraceae; g__Sedimentibacter	0.9992103603736358
e3055b0982ac7a40d0a7651ec71a3204	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Dysgonomonas	0.9999917359675199
af3316c020d4c3390c11c84d510dd9eb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Dysgonomonas	0.9999999994105314
d1d063e50cefc08746e9f8489ab28032	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Acetobacter	0.9834873074128591
f012b51fd22973ca6d75162101c58d77	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Brevundimonas diminuta	0.8826483596789374
fafc4868f20c6e14a375c99747fc3a4a	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Aliarcobacter	0.9998830866810442
44856fc6ef6608dca079ed799c1a2a54	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Anaerocolumna	0.9931876335860604
47e4b2c8f837b683597e55aec582217c	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales_993521; f__Fusobacteriaceae_993521; g__Fusobacterium_A; s__	0.995416964442588
e55b3cad6376991b758b7890bb58e60f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Dysgonomonas	0.9997208880351481
027707b1c1d153fa7f2665fa69263977	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Acetobacter	0.9994086230951691
48a5a4d9b45a4a835a7767cddebd66fb	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus_H_360604	0.784921740089103
f3ca08f9bbac735a9686685ad95f238e	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999998718003111
0e805099e38b1e39b4cf444c5ccc8ded	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_A; f__Planococcaceae; g__Kurthia	0.9970962153990346
7ca02f57eedd6108d92c6d568cd0a465	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_J; s__Clostridium_J sulfidigenes	0.9917617005503933
f3384617d5eb7e240986af51f731a42c	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae_367444; g__Paenibacillus_C; s__Paenibacillus_C pinisoli	0.8280214687627773
5cae3996656fb088cb7f7fd82c034ee2	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Vagococcaceae; g__Vagococcus_B; s__Vagococcus_B fluvialis	0.9462063220102312
46a6118232f391c0ec8ab8c69f5f0a42	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Dysgonomonas; s__Dysgonomonas sp001261735	0.941076985952766
e5f5815579054b0f0da1dfe496004eae	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Providencia_A_732258	0.7997107280978624
722c8974bbcefbf5c3813a7110ac3e9f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Flavobacterium; s__Myroides odoratus	0.8387065608504929
42dede2007acbffd7837b95791664dac	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Scrofimicrobium; s__Scrofimicrobium canadense	0.941976828642965
fdbc66ca1e33e286a1c46cec492ec0e6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Flavobacterium	0.9997176944988321
b91a44ce983de02bb8c3f356a782dc9b	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae	0.8242736779434904
cb354cc4f63324fefa267e9736dfa7a7	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium; s__Corynebacterium variabile	0.854085504342224
fe764b9e6961c651bc18a081cd63fd11	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_660879; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter baumannii	0.9677074393962399
56b1c2bce8c61de9fc15bae09e7501c9	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium; s__Corynebacterium variabile	0.8318454774551896
82344b9de2995d5e6b715149196123ef	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Sedimentibacteraceae; g__Sedimentibacter	0.9978424450743391
a0d03ba5342c2c82ac244c0c5ef28b92	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_310392; f__Bacillaceae_G_310392; g__Bacillus_A	0.9999193292200231
446460f398a6e5b126a6313a29263c57	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Loigolactobacillus; s__Loigolactobacillus bifermentans	0.9985674439181418
90270fa8262e55642534984b3efb9fa8	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus_D	0.806214531462148
1a295a0c5ff32e881203429e3fcdbafc	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus_D	0.7477084508266802
f5efaab4944dca6092be8006004d7397	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A	0.9999900252649665
f6a155cdf5c828de202873bbb6daf6cd	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lacrimispora; s__	0.7059855884936279
42c4392b0f2ce815ed2c339e476acfe4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_660879; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter baumannii	0.9827939440120164
eb76424d619d9aea56eb6ce7ef7e4589	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lentilactobacillus; s__Lentilactobacillus kribbianus	0.9925833187792475
f69542d33080d9b3dc5cd95843f6d868	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium	0.9999997749622072
